Notes,Year,Year Code,State,State Code,Age of Mother 10,Age of Mother 10 Code,Births,Female Population,Fertility Rate,Average Birth Weight,Standard Deviation for Average Birth Weight,Average LMP Gestational Age,Standard Deviation for Average LMP Gestational Age,Average OE Gestational Age,Standard Deviation for Average OE Gestational Age
,2010,2010,South Dakota,46,25-29 years,25-29,4037,26612,151.70,3335.14,579.63,38.61,2.43,38.66,2.1
,2010,2010,South Dakota,46,30-34 years,30-34,2645,24234,109.14,3339.1,596.68,38.47,2.27,38.6,2.02
,2010,2010,South Dakota,46,35-39 years,35-39,961,22490,42.73,3337.84,596.07,38.35,2.55,38.51,2.21
,2010,2010,South Dakota,46,40-44 years,40-44,183,23138,7.91,3247.42,643.55,38.2,2.32,38.38,2.2
,2010,2010,Tennessee,47,Under 15 years,15-,118,Not Available,Not Available,2995.14,639.2,37.56,3.68,37.76,3.28
,2010,2010,Tennessee,47,15 - 17 years,15-17,2536,125133,20.27,3111.79,576.17,38.31,2.95,38.32,2.51
,2010,2010,Tennessee,47,18 - 19 years,18-19,6718,89051,75.44,3136.88,574.8,38.52,2.59,38.35,2.2
,2010,2010,Tennessee,47,20-24 years,20-24,22801,213339,106.88,3185.24,572.95,38.51,2.5,38.32,2.1
,2010,2010,Tennessee,47,25-29 years,25-29,22880,210686,108.60,3256.72,594.24,38.49,2.39,38.32,2.09
,2010,2010,Tennessee,47,30-34 years,30-34,16042,204785,78.34,3295.11,609.95,38.4,2.38,38.28,2.12
,2010,2010,Tennessee,47,35-39 years,35-39,6898,213862,32.25,3273.15,632.62,38.19,2.45,38.11,2.19
,2010,2010,Tennessee,47,40-44 years,40-44,1422,217494,6.54,3212.92,665.56,37.97,2.54,38,2.27
,2010,2010,Tennessee,47,45-49 years,45-49,76,Not Available,Not Available,3164.88,661.8,37.93,1.76,37.85,1.61
,2010,2010,Texas,48,Under 15 years,15-,705,Not Available,Not Available,3090.49,557.82,37.97,3.17,38.06,2.58
,2010,2010,Texas,48,15 - 17 years,15-17,16027,547814,29.26,3120.05,539.96,38.37,2.74,38.33,2.27
,2010,2010,Texas,48,18 - 19 years,18-19,31724,366624,86.53,3145.33,534.63,38.46,2.59,38.36,2.16
,2010,2010,Texas,48,20-24 years,20-24,101142,884726,114.32,3198.59,551.67,38.48,2.55,38.34,2.14
,2010,2010,Texas,48,25-29 years,25-29,106148,914073,116.13,3252.79,568.92,38.46,2.43,38.32,2.09
,2010,2010,Texas,48,30-34 years,30-34,82454,877547,93.96,3272.01,596.77,38.34,2.47,38.24,2.15
,2010,2010,Texas,48,35-39 years,35-39,39107,887448,44.07,3254.28,625.05,38.13,2.49,38.08,2.22
,2010,2010,Texas,48,40-44 years,40-44,8272,847930,9.76,3205.61,665.71,37.88,2.74,37.84,2.48
,2010,2010,Texas,48,45-49 years,45-49,487,Not Available,Not Available,3038.18,761.36,37.19,3.03,37.29,2.8
,2010,2010,Texas,48,50 years and over,50+,52,Not Available,Not Available,2648.98,743.98,36.77,2.9,36.29,2.57
,2010,2010,Utah,49,Under 15 years,15-,27,Not Available,Not Available,3087.37,431.86,38.59,2.71,38.63,2.5
,2010,2010,Utah,49,15 - 17 years,15-17,879,62619,14.04,3134.71,573.64,38.47,3.01,38.34,2.48
,2010,2010,Utah,49,18 - 19 years,18-19,2170,46744,46.42,3180.04,504.35,38.76,2.36,38.52,1.78
,2010,2010,Utah,49,20-24 years,20-24,12513,112912,110.82,3222.67,526.33,38.67,2.38,38.44,1.96
,2010,2010,Utah,49,25-29 years,25-29,18217,111128,163.93,3277.71,537.72,38.61,2.19,38.43,1.86
,2010,2010,Utah,49,30-34 years,30-34,12974,105641,122.81,3293.3,559.44,38.45,2.2,38.34,1.89
,2010,2010,Utah,49,35-39 years,35-39,4572,87589,52.20,3272.33,604.29,38.27,2.32,38.21,1.99
,2010,2010,Utah,49,40-44 years,40-44,846,75487,11.21,3225.35,661.22,37.97,2.55,38,2.31
,2010,2010,Utah,49,45-49 years,45-49,57,Not Available,Not Available,3141.11,760.88,37.42,2.51,37.54,2.42
,2010,2010,Vermont,50,15 - 17 years,15-17,91,12186,7.47,3287.49,654.99,38.87,3.66,38.73,2.79
,2010,2010,Vermont,50,18 - 19 years,18-19,310,10167,30.49,3223.9,583.71,39.22,2.71,38.9,2.05
,2010,2010,Vermont,50,20-24 years,20-24,1355,21169,64.01,3308.16,572.48,39.34,2.62,38.95,2.07
,2010,2010,Vermont,50,25-29 years,25-29,1725,17728,97.30,3405.32,572.5,39.2,2.41,39,2.02
,2010,2010,Vermont,50,30-34 years,30-34,1743,17273,100.91,3436.24,575.56,39.14,2.25,38.97,1.93
,2010,2010,Vermont,50,35-39 years,35-39,800,18376,43.54,3411.54,618.49,38.93,2.35,38.86,2.17
,2010,2010,Vermont,50,40-44 years,40-44,183,21398,8.55,3422.44,543.64,38.84,2.29,38.96,1.59
,2010,2010,Vermont,50,45-49 years,45-49,13,Not Available,Not Available,3192.23,575.99,38.31,1.43,38.77,1.62
,2010,2010,Virginia,51,Under 15 years,15-,71,Not Available,Not Available,2982.87,529.28,37.52,4.55,38.24,2.63
,2010,2010,Virginia,51,15 - 17 years,15-17,1956,156210,12.52,3119.16,570.08,38.59,2.91,38.5,2.45
,2010,2010,Virginia,51,18 - 19 years,18-19,5418,113253,47.84,3143.31,594.84,38.71,2.92,38.49,2.45
,2010,2010,Virginia,51,20-24 years,20-24,22876,278050,82.27,3216.75,586.87,38.8,2.69,38.53,2.23
,2010,2010,Virginia,51,25-29 years,25-29,28907,280372,103.10,3297.52,582.93,38.8,2.55,38.56,2.11
,2010,2010,Virginia,51,30-34 years,30-34,26894,264423,101.71,3319.78,604.06,38.67,2.53,38.47,2.16
,2010,2010,Virginia,51,35-39 years,35-39,13468,271926,49.53,3299.38,630.05,38.43,2.6,38.28,2.28
,2010,2010,Virginia,51,40-44 years,40-44,3164,288464,10.97,3263.97,658.45,38.2,2.71,38.14,2.31
,2010,2010,Virginia,51,45-49 years,45-49,232,Not Available,Not Available,3022.18,725.77,37.96,2.95,37.22,2.8
,2010,2010,Virginia,51,50 years and over,50+,16,Not Available,Not Available,2784.94,931.16,38.56,2.87,36.12,2.64
,2010,2010,Washington,53,Under 15 years,15-,54,Not Available,Not Available,3147.46,447.5,38.65,2.53,38.59,1.74
,2010,2010,Washington,53,15 - 17 years,15-17,1725,132892,12.98,3232.97,542.5,38.83,2.61,38.77,2.09
,2010,2010,Washington,53,18 - 19 years,18-19,4277,91659,46.66,3272.97,583.93,38.91,2.72,38.73,2.22
,2010,2010,Washington,53,20-24 years,20-24,18641,223381,83.45,3328.66,562.02,38.97,2.44,38.78,1.93
,2010,2010,Washington,53,25-29 years,25-29,25592,235384,108.72,3381.69,565.13,38.93,2.3,38.77,1.94
,2010,2010,Washington,53,30-34 years,30-34,22491,223520,100.62,3389.03,579.13,38.81,2.27,38.72,1.97
,2010,2010,Washington,53,35-39 years,35-39,11066,221757,49.90,3368.94,607.87,38.61,2.37,38.59,2.11
,2010,2010,Washington,53,40-44 years,40-44,2505,227111,11.03,3359.79,655.11,38.45,2.52,38.48,2.22
,2010,2010,Washington,53,45-49 years,45-49,178,Not Available,Not Available,3131.9,729.08,37.76,2.78,37.72,2.41
,2010,2010,Washington,53,50 years and over,50+,10,Not Available,Not Available,2607.7,481.49,35.6,2.69,36.2,2.6
,2010,2010,West Virginia,54,Under 15 years,15-,21,Not Available,Not Available,3348.1,453.48,39.33,2.05,38.9,1.66
,2010,2010,West Virginia,54,15 - 17 years,15-17,694,32903,21.09,3179.56,527.12,38.78,2.41,38.54,1.8
,2010,2010,West Virginia,54,18 - 19 years,18-19,1914,25330,75.56,3164.72,567.05,38.76,2.69,38.46,2.12
,2010,2010,West Virginia,54,20-24 years,20-24,6305,57279,110.08,3197.24,570.56,38.68,2.52,38.4,2.07
,2010,2010,West Virginia,54,25-29 years,25-29,5826,53371,109.16,3268.43,588.95,38.68,2.4,38.43,2.01
,2010,2010,West Virginia,54,30-34 years,30-34,3828,55433,69.06,3285.16,610.7,38.46,2.42,38.33,2.03
,2010,2010,West Virginia,54,35-39 years,35-39,1514,58024,26.09,3273.11,631.15,38.3,2.4,38.2,2.02
,2010,2010,West Virginia,54,40-44 years,40-44,336,59641,5.63,3250.6,708.67,38.31,2.5,38.16,2.31
,2010,2010,West Virginia,54,45-49 years,45-49,32,Not Available,Not Available,2950.16,804.74,37.03,3.31,37.09,3.31
,2010,2010,Wisconsin,55,Under 15 years,15-,57,Not Available,Not Available,3040.77,722.69,38.16,4.08,38.37,2.9
,2010,2010,Wisconsin,55,15 - 17 years,15-17,1345,114824,11.71,3173.06,584.92,38.7,2.93,38.89,2.29
,2010,2010,Wisconsin,55,18 - 19 years,18-19,3755,79582,47.18,3206.5,572.28,38.78,2.79,38.83,2.26
,2010,2010,Wisconsin,55,20-24 years,20-24,14969,189655,78.93,3256.92,575.55,38.79,2.62,38.8,2.17
,2010,2010,Wisconsin,55,25-29 years,25-29,21565,182998,117.84,3339.94,579.35,38.81,2.46,38.81,2.08
,2010,2010,Wisconsin,55,30-34 years,30-34,18032,171227,105.31,3381.6,585.95,38.72,2.31,38.81,1.97
,2010,2010,Wisconsin,55,35-39 years,35-39,7189,170709,42.11,3373.47,619.48,38.52,2.44,38.68,2.11
,2010,2010,Wisconsin,55,40-44 years,40-44,1477,188600,7.83,3317.05,661.92,38.21,2.85,38.53,2.36
,2010,2010,Wisconsin,55,45-49 years,45-49,98,Not Available,Not Available,3412.55,648.71,38.51,2.66,38.47,2.36
,2010,2010,Wyoming,56,15 - 17 years,15-17,181,10646,17.00,3167.43,524.64,38.76,2.37,38.44,2.45
,2010,2010,Wyoming,56,18 - 19 years,18-19,542,7870,68.87,3141.03,571.84,38.61,2.68,38.39,2.28
,2010,2010,Wyoming,56,20-24 years,20-24,2229,19003,117.30,3136.66,543.14,38.6,2.6,38.34,2.18
,2010,2010,Wyoming,56,25-29 years,25-29,2425,19524,124.21,3207.59,526.61,38.69,2.13,38.49,1.87
,2010,2010,Wyoming,56,30-34 years,30-34,1479,17454,84.74,3247.9,537.27,38.57,2.08,38.48,1.81
,2010,2010,Wyoming,56,35-39 years,35-39,569,16159,35.21,3188.59,588.37,38.3,2.13,38.29,2.04
,2010,2010,Wyoming,56,40-44 years,40-44,120,15956,7.52,3106.94,610.08,38.22,2.49,38.25,2.32
,2011,2011,Alabama,1,Under 15 years,15-,95,Not Available,Not Available,2987.53,587,37.51,3.96,37.94,2.84
,2011,2011,Alabama,1,15 - 17 years,15-17,1983,95875,20.68,3086.81,565.44,38.25,2.93,38.37,2.28
,2011,2011,Alabama,1,18 - 19 years,18-19,4626,67207,68.83,3099.45,581.49,38.35,2.87,38.32,2.29
,2011,2011,Alabama,1,20-24 years,20-24,17591,174254,100.95,3146.86,581.18,38.45,2.75,38.27,2.22
,2011,2011,Alabama,1,25-29 years,25-29,17498,157023,111.44,3231.11,600.32,38.37,2.57,38.24,2.13
,2011,2011,Alabama,1,30-34 years,30-34,11949,154895,77.14,3246.98,630.03,38.23,2.65,38.16,2.26
,2011,2011,Alabama,1,35-39 years,35-39,4600,151554,30.35,3210.38,673.64,37.92,2.87,37.95,2.51
,2011,2011,Alabama,1,40-44 years,40-44,959,159376,6.02,3174.86,692.84,37.83,2.83,37.81,2.57
,2011,2011,Alabama,1,45-49 years,45-49,48,Not Available,Not Available,3040.06,744.95,37.48,3.23,37.77,3.03
,2011,2011,Alaska,2,15 - 17 years,15-17,201,15149,13.27,3321.97,609.05,38.72,2.33,38.59,2.34
,2011,2011,Alaska,2,18 - 19 years,18-19,679,9191,73.88,3300.44,569.94,38.84,2.54,38.67,2.22
,2011,2011,Alaska,2,20-24 years,20-24,3252,25852,125.79,3380.89,556.66,38.87,2.31,38.72,1.91
,2011,2011,Alaska,2,25-29 years,25-29,3462,27263,126.99,3414.93,569.84,38.91,2.3,38.76,1.87
,2011,2011,Alaska,2,30-34 years,30-34,2460,24059,102.25,3443.69,610.58,38.81,2.35,38.73,2.03
,2011,2011,Alaska,2,35-39 years,35-39,1121,21614,51.86,3410.12,624.53,38.55,2.24,38.46,1.99
,2011,2011,Alaska,2,40-44 years,40-44,261,22745,11.48,3347.18,684.2,38.25,2.48,38.22,2.2
,2011,2011,Alaska,2,45-49 years,45-49,14,Not Available,Not Available,3317.71,627.4,37.43,2.85,38.43,1.76
,2011,2011,Arizona,4,Under 15 years,15-,102,Not Available,Not Available,3214.55,473.56,38.58,2.91,38.64,2.17
,2011,2011,Arizona,4,15 - 17 years,15-17,2462,131335,18.75,3163.24,541.73,38.5,2.63,38.49,2.12
,2011,2011,Arizona,4,18 - 19 years,18-19,5940,86879,68.37,3206.93,529.25,38.66,2.53,38.54,2.16
,2011,2011,Arizona,4,20-24 years,20-24,21898,222818,98.28,3252.28,548.35,38.73,2.47,38.51,2.07
,2011,2011,Arizona,4,25-29 years,25-29,24377,214612,113.59,3311.96,553.23,38.75,2.41,38.53,2.04
,2011,2011,Arizona,4,30-34 years,30-34,19431,209135,92.91,3326.02,579.29,38.68,2.41,38.49,2.06
,2011,2011,Arizona,4,35-39 years,35-39,9150,200948,45.53,3303.95,610.28,38.51,2.5,38.33,2.2
,2011,2011,Arizona,4,40-44 years,40-44,2062,205459,10.04,3264.47,631.58,38.29,2.55,38.15,2.17
,2011,2011,Arizona,4,45-49 years,45-49,116,Not Available,Not Available,3026.19,618.99,37.58,2.85,37.62,2.39
,2011,2011,Arkansas,5,Under 15 years,15-,57,Not Available,Not Available,3006.16,505.46,38.71,2.47,38.38,1.78
,2011,2011,Arkansas,5,15 - 17 years,15-17,1323,56906,23.25,3133.18,554.9,38.48,2.72,38.43,2.29
,2011,2011,Arkansas,5,18 - 19 years,18-19,3522,38701,91.01,3124.42,587.41,38.52,2.7,38.34,2.31
,2011,2011,Arkansas,5,20-24 years,20-24,12214,102312,119.38,3176.51,574.72,38.5,2.58,38.36,2.17
,2011,2011,Arkansas,5,25-29 years,25-29,11338,95982,118.13,3256.44,592.74,38.46,2.48,38.36,2.12
,2011,2011,Arkansas,5,30-34 years,30-34,7105,94226,75.40,3296.95,614.71,38.41,2.48,38.36,2.17
,2011,2011,Arkansas,5,35-39 years,35-39,2595,89982,28.84,3281.3,641.08,38.14,2.67,38.18,2.38
,2011,2011,Arkansas,5,40-44 years,40-44,535,92680,5.77,3199.78,714.14,37.81,2.77,37.87,2.62
,2011,2011,Arkansas,5,45-49 years,45-49,24,Not Available,Not Available,2984.92,666.84,37.46,2.43,37.58,2.41
,2011,2011,California,6,Under 15 years,15-,426,Not Available,Not Available,3149.7,556.36,38.49,2.64,38.57,2.24
,2011,2011,California,6,15 - 17 years,15-17,11833,798514,14.82,3185.94,530.2,38.66,2.49,38.66,2.11
,2011,2011,California,6,18 - 19 years,18-19,26470,535268,49.45,3215.48,534.5,38.8,2.41,38.7,2.06
,2011,2011,California,6,20-24 years,20-24,103009,1375323,74.90,3278.84,541,38.86,2.3,38.72,1.97
,2011,2011,California,6,25-29 years,25-29,134322,1341880,100.10,3323.77,555.54,38.84,2.2,38.69,1.92
,2011,2011,California,6,30-34 years,30-34,132435,1296888,102.12,3325.27,572.68,38.73,2.21,38.62,1.98
,2011,2011,California,6,35-39 years,35-39,73024,1254773,58.20,3302.38,602.42,38.5,2.3,38.46,2.1
,2011,2011,California,6,40-44 years,40-44,19056,1314290,14.50,3255.71,637.69,38.26,2.43,38.26,2.26
,2011,2011,California,6,45-49 years,45-49,1392,Not Available,Not Available,3025.59,728.73,37.46,3.11,37.41,2.93
,2011,2011,California,6,50 years and over,50+,153,Not Available,Not Available,2791.2,805.14,36.55,3.36,36.5,3.38
,2011,2011,Colorado,8,Under 15 years,15-,67,Not Available,Not Available,3026.4,601.41,38.24,3.64,38.24,2.97
,2011,2011,Colorado,8,15 - 17 years,15-17,1383,96308,14.36,3101.43,539.21,38.62,2.69,38.62,2.35
,2011,2011,Colorado,8,18 - 19 years,18-19,3351,67491,49.65,3080.98,542.04,38.66,2.68,38.58,2.23
,2011,2011,Colorado,8,20-24 years,20-24,13517,171810,78.67,3160.03,547.65,38.78,2.5,38.65,2.14
,2011,2011,Colorado,8,25-29 years,25-29,18313,182829,100.16,3220.88,537.19,38.84,2.23,38.72,1.95
,2011,2011,Colorado,8,30-34 years,30-34,17797,178398,99.76,3240.55,557.58,38.75,2.21,38.7,1.98
,2011,2011,Colorado,8,35-39 years,35-39,8510,167595,50.78,3209.74,574.35,38.49,2.28,38.52,2.04
,2011,2011,Colorado,8,40-44 years,40-44,1973,173886,11.35,3163.65,604.72,38.28,2.35,38.33,2.16
,2011,2011,Colorado,8,45-49 years,45-49,135,Not Available,Not Available,2842.92,819.33,37.13,3.38,37.19,3.24
,2011,2011,Connecticut,9,Under 15 years,15-,24,Not Available,Not Available,3012.46,507.91,37.78,2.38,37.78,2.23
,2011,2011,Connecticut,9,15 - 17 years,15-17,535,72814,7.35,3100.21,610.99,38.54,2.94,38.38,2.68
,2011,2011,Connecticut,9,18 - 19 years,18-19,1485,50435,29.44,3179.96,593.48,38.76,2.62,38.63,2.38
,2011,2011,Connecticut,9,20-24 years,20-24,6356,109969,57.80,3233.17,568.13,38.87,2.39,38.66,2.11
,2011,2011,Connecticut,9,25-29 years,25-29,9747,107509,90.66,3289.79,592.54,38.85,2.39,38.63,2.18
,2011,2011,Connecticut,9,30-34 years,30-34,11552,105870,109.11,3324.45,604.72,38.74,2.44,38.59,2.23
,2011,2011,Connecticut,9,35-39 years,35-39,5938,107960,55.00,3322.43,612.38,38.56,2.34,38.47,2.13
,2011,2011,Connecticut,9,40-44 years,40-44,1533,132083,11.61,3296.54,609.9,38.34,2.34,38.35,2.09
,2011,2011,Connecticut,9,45-49 years,45-49,107,Not Available,Not Available,3063.62,731.86,37.8,3.03,37.5,2.76
,2011,2011,Delaware,10,Under 15 years,15-,13,Not Available,Not Available,2779.5,569.79,37.62,3.25,37.54,2.65
,2011,2011,Delaware,10,15 - 17 years,15-17,248,17302,14.33,3152.71,602.77,38.68,3.17,38.6,2.54
,2011,2011,Delaware,10,18 - 19 years,18-19,652,13364,48.79,3136.06,610.3,38.67,3.19,38.59,2.58
,2011,2011,Delaware,10,20-24 years,20-24,2654,32377,81.97,3216.18,581.29,38.94,2.8,38.62,2.3
,2011,2011,Delaware,10,25-29 years,25-29,3300,29137,113.26,3271.64,610.64,38.86,2.78,38.61,2.27
,2011,2011,Delaware,10,30-34 years,30-34,2794,28379,98.45,3324.04,614.28,38.79,2.68,38.58,2.27
,2011,2011,Delaware,10,35-39 years,35-39,1304,27153,48.02,3320.11,678.84,38.49,2.79,38.35,2.46
,2011,2011,Delaware,10,40-44 years,40-44,279,31189,8.95,3268.67,585.76,38.53,2.93,38.44,2.18
,2011,2011,Delaware,10,45-49 years,45-49,12,Not Available,Not Available,3053.08,890.22,37.5,2.29,37.83,2.48
,2011,2011,District of Columbia,11,Under 15 years,15-,29,Not Available,Not Available,3178.28,764.58,37.59,4.77,37.83,3.62
,2011,2011,District of Columbia,11,15 - 17 years,15-17,279,8313,33.56,2981.01,512.11,38.34,2.85,38.56,2.25
,2011,2011,District of Columbia,11,18 - 19 years,18-19,600,12218,49.11,3075.49,565.44,38.8,2.96,38.6,2.25
,2011,2011,District of Columbia,11,20-24 years,20-24,1890,33984,55.61,3101.46,637.38,38.46,3.23,38.41,2.7
,2011,2011,District of Columbia,11,25-29 years,25-29,1888,39741,47.51,3194.96,652.08,38.6,3.03,38.49,2.65
,2011,2011,District of Columbia,11,30-34 years,30-34,2622,30851,84.99,3281.77,624.93,38.82,2.64,38.66,2.37
,2011,2011,District of Columbia,11,35-39 years,35-39,1546,21784,70.97,3273.95,649.63,38.56,2.78,38.52,2.45
,2011,2011,District of Columbia,11,40-44 years,40-44,404,19190,21.05,3278.35,651.8,38.3,2.48,38.38,2.27
,2011,2011,District of Columbia,11,45-49 years,45-49,34,Not Available,Not Available,3296.06,555.45,37.68,2.07,38.29,1.69
,2011,2011,Florida,12,Under 15 years,15-,192,Not Available,Not Available,3052.11,615.53,37.95,2.96,38.17,2.77
,2011,2011,Florida,12,15 - 17 years,15-17,4719,344170,13.71,3115.2,556.34,38.44,2.93,38.43,2.29
,2011,2011,Florida,12,18 - 19 years,18-19,12406,235480,52.68,3130.71,575.77,38.51,2.86,38.39,2.32
,2011,2011,Florida,12,20-24 years,20-24,52072,628087,82.91,3190.89,575.94,38.59,2.72,38.41,2.18
,2011,2011,Florida,12,25-29 years,25-29,60335,591985,101.92,3258.06,577.27,38.62,2.56,38.43,2.09
,2011,2011,Florida,12,30-34 years,30-34,51059,569991,89.58,3276.71,598.32,38.53,2.54,38.37,2.11
,2011,2011,Florida,12,35-39 years,35-39,25843,575209,44.93,3255.69,626.73,38.3,2.68,38.18,2.26
,2011,2011,Florida,12,40-44 years,40-44,6369,633542,10.05,3209.96,668.03,38.06,2.89,37.99,2.45
,2011,2011,Florida,12,45-49 years,45-49,401,Not Available,Not Available,2986.24,761.79,37.45,3.64,37.43,3.04
,2011,2011,Florida,12,50 years and over,50+,18,Not Available,Not Available,2936,508.33,38.35,2.03,37.76,1.59
,2011,2011,Georgia,13,Under 15 years,15-,179,Not Available,Not Available,2988.56,629.81,37.31,3.64,37.78,3.26
,2011,2011,Georgia,13,15 - 17 years,15-17,3839,201768,19.03,3079.35,567.94,38.17,2.79,38.33,2.35
,2011,2011,Georgia,13,18 - 19 years,18-19,9152,138640,66.01,3107.52,568.86,38.32,2.65,38.35,2.28
,2011,2011,Georgia,13,20-24 years,20-24,34417,347112,99.15,3157.04,578.5,38.34,2.57,38.33,2.23
,2011,2011,Georgia,13,25-29 years,25-29,36490,338963,107.65,3242.87,592.09,38.41,2.44,38.36,2.15
,2011,2011,Georgia,13,30-34 years,30-34,30505,344767,88.48,3273.56,609.62,38.35,2.42,38.34,2.18
,2011,2011,Georgia,13,35-39 years,35-39,14220,344368,41.29,3252.06,647.13,38.18,2.6,38.17,2.39
,2011,2011,Georgia,13,40-44 years,40-44,3348,360475,9.29,3206.65,662.91,37.93,2.55,38,2.31
,2011,2011,Georgia,13,45-49 years,45-49,244,Not Available,Not Available,3078.99,743.57,37.53,2.94,37.56,2.77
,2011,2011,Georgia,13,50 years and over,50+,15,Not Available,Not Available,2981.27,518.08,36.87,1.67,37.07,1.65
,2011,2011,Hawaii,15,Under 15 years,15-,12,Not Available,Not Available,3091.58,641,36.75,4.28,38.42,3.23
,2011,2011,Hawaii,15,15 - 17 years,15-17,297,24703,12.02,3113.86,592.06,38.17,3.11,38.26,2.5
,2011,2011,Hawaii,15,18 - 19 years,18-19,902,15311,58.91,3166.48,543.09,38.69,3.18,38.45,2.31
,2011,2011,Hawaii,15,20-24 years,20-24,4475,45299,98.79,3228.1,562.05,38.86,2.6,38.59,2.06
,2011,2011,Hawaii,15,25-29 years,25-29,5286,47748,110.71,3275.64,570.76,38.89,2.6,38.58,2.01
,2011,2011,Hawaii,15,30-34 years,30-34,4685,44708,104.79,3280.15,581.31,38.84,2.51,38.56,2.02
,2011,2011,Hawaii,15,35-39 years,35-39,2553,41502,61.52,3199.89,618.43,38.56,2.78,38.34,2.28
,2011,2011,Hawaii,15,40-44 years,40-44,698,44327,15.75,3190.83,613.04,38.24,2.66,38.31,2.19
,2011,2011,Hawaii,15,45-49 years,45-49,45,Not Available,Not Available,2774.69,774.15,37.44,3.96,36.62,2.95
,2011,2011,Idaho,16,Under 15 years,15-,15,Not Available,Not Available,3250.4,851.13,38.53,3.32,38.93,3
,2011,2011,Idaho,16,15 - 17 years,15-17,384,33425,11.49,3205.85,529.88,38.6,2.6,38.71,1.87
,2011,2011,Idaho,16,18 - 19 years,18-19,1200,23691,50.65,3194.81,586.3,38.57,2.81,38.59,2.34
,2011,2011,Idaho,16,20-24 years,20-24,6109,53919,113.30,3280.86,553.31,38.89,2.34,38.7,1.93
,2011,2011,Idaho,16,25-29 years,25-29,7141,51455,138.78,3335.44,532.6,38.85,2.19,38.69,1.77
,2011,2011,Idaho,16,30-34 years,30-34,5099,51547,98.92,3379.8,550.77,38.74,2.13,38.66,1.79
,2011,2011,Idaho,16,35-39 years,35-39,1915,46975,40.77,3343.09,591.82,38.53,2.46,38.5,2.04
,2011,2011,Idaho,16,40-44 years,40-44,422,47663,8.85,3271.89,622.41,38.18,2.45,38.36,2.17
,2011,2011,Idaho,16,45-49 years,45-49,20,Not Available,Not Available,3041.1,514.81,37.55,2.42,38.15,1.98
,2011,2011,Illinois,17,Under 15 years,15-,136,Not Available,Not Available,3018.07,604.84,37.75,3.71,37.99,2.77
,2011,2011,Illinois,17,15 - 17 years,15-17,4091,265545,15.41,3130.66,570.09,38.4,3.08,38.51,2.35
,2011,2011,Illinois,17,18 - 19 years,18-19,8935,176573,50.60,3147.48,582.32,38.58,2.91,38.47,2.38
,2011,2011,Illinois,17,20-24 years,20-24,32638,435365,74.97,3208.17,581.21,38.71,2.75,38.49,2.25
,2011,2011,Illinois,17,25-29 years,25-29,44504,449849,98.93,3300.24,585.88,38.73,2.54,38.52,2.13
,2011,2011,Illinois,17,30-34 years,30-34,44911,440554,101.94,3321.19,604.44,38.62,2.48,38.46,2.14
,2011,2011,Illinois,17,35-39 years,35-39,21060,415656,50.67,3305.28,636.72,38.34,2.58,38.27,2.28
,2011,2011,Illinois,17,40-44 years,40-44,4719,439122,10.75,3255.87,665.92,38.14,2.68,38.12,2.34
,2011,2011,Illinois,17,45-49 years,45-49,298,Not Available,Not Available,2979.04,757.44,37.59,3.39,37.28,3.23
,2011,2011,Illinois,17,50 years and over,50+,20,Not Available,Not Available,3184.45,436.9,37.9,1.84,37.55,1.32
,2011,2011,Indiana,18,Under 15 years,15-,93,Not Available,Not Available,3088.18,612.52,37.87,3.43,37.83,3.17
,2011,2011,Indiana,18,15 - 17 years,15-17,2132,133115,16.02,3159.02,574.42,38.6,2.81,38.51,2.39
,2011,2011,Indiana,18,18 - 19 years,18-19,5785,94506,61.21,3164.18,592.13,38.65,2.71,38.53,2.33
,2011,2011,Indiana,18,20-24 years,20-24,22244,229425,96.96,3228.93,570.01,38.7,2.52,38.55,2.15
,2011,2011,Indiana,18,25-29 years,25-29,25788,207812,124.09,3300.53,584.9,38.66,2.41,38.54,2.09
,2011,2011,Indiana,18,30-34 years,30-34,18765,208123,90.16,3324.65,620.88,38.48,2.44,38.41,2.21
,2011,2011,Indiana,18,35-39 years,35-39,7282,201333,36.17,3315.56,636.66,38.31,2.51,38.29,2.24
,2011,2011,Indiana,18,40-44 years,40-44,1545,213068,7.25,3288.88,676.74,38.13,2.6,38.17,2.4
,2011,2011,Indiana,18,45-49 years,45-49,65,Not Available,Not Available,3211.31,757.6,37.62,2.8,38.02,2.29
,2011,2011,Iowa,19,Under 15 years,15-,21,Not Available,Not Available,3089.29,436.37,38.38,2.66,38.29,1.45
